case,method,order,variant,n_steps,runtime_s,abs_err_x,abs_err_px,rel_err_x,rel_err_px
6,4,10,1,100,0.0066698589362204075,1.3823666233365119e-17,4.730566610837233e-12,2.0055742476002092e-07,4.4709643820679073e-07
6,4,10,1,110,0.007306854007765651,2.4207651169679644e-17,7.477949261265496e-12,3.512110388170151e-07,7.067577216106855e-07
6,4,10,1,120,0.007966501172631979,2.908473163593975e-17,8.766248747141703e-12,4.2196901880207005e-07,8.285177894552752e-07
6,4,10,1,130,0.008626091992482543,2.983595077942657e-17,8.96404730669619e-12,4.328679058487279e-07,8.472121740257512e-07
6,4,10,1,140,0.009270104812458158,3.0382772443253494e-17,9.108416984583982e-12,4.40801339921045e-07,8.608568754069394e-07
6,4,10,1,150,0.009904813021421432,3.072886486324447e-17,9.199102578248404e-12,4.458225407595621e-07,8.694277738340214e-07
6,4,10,1,160,0.010555773042142391,3.0828652843340267e-17,9.225575718876835e-12,4.4727029130360467e-07,8.719298096062276e-07
6,4,10,1,170,0.011208062060177326,3.0857739357110987e-17,9.232404025853215e-12,4.476922861780919e-07,8.725751681814833e-07
6,4,10,1,180,0.011871390976011753,3.092230946346779e-17,9.25032564043078e-12,4.486290864471945e-07,8.742689800868453e-07
6,4,10,1,190,0.012527675833553076,3.093753286961182e-17,9.254340546107579e-12,4.4884995167070184e-07,8.746484378084047e-07
6,4,10,1,200,0.01319790305569768,3.0947129134069715e-17,9.256888160326772e-12,4.4898917682664103e-07,8.748892185302566e-07
6,4,10,1,210,0.013843726133927703,3.095207369665413e-17,9.258183573552787e-12,4.490609138551365e-07,8.750116509336035e-07
6,4,10,1,220,0.014472519047558308,3.095556921975111e-17,9.259105736628397e-12,4.491116278335186e-07,8.75098806629838e-07
6,4,10,1,230,0.015122100012376904,3.095723703558587e-17,9.259551885822375e-12,4.491358249490411e-07,8.75140973188719e-07
6,4,10,1,240,0.01574247400276363,3.095856946845633e-17,9.259909740301931e-12,4.491551562393553e-07,8.751747948165213e-07
6,4,10,1,250,0.016403520945459604,3.095925628685869e-17,9.260091193393958e-12,4.491651207833287e-07,8.751919443543718e-07
6,4,10,1,260,0.017068608896806836,3.096029644062958e-17,9.26036415823154e-12,4.491802116107635e-07,8.752177428721136e-07
6,4,10,1,270,0.01771886902861297,3.096105748556722e-17,9.260567283508555e-12,4.491912530530439e-07,8.752369406966734e-07
6,4,10,1,280,0.018359571928158402,3.096041192279791e-17,9.260404065341817e-12,4.4918188705676277e-07,8.752215145824248e-07
6,4,10,1,290,0.018996083876118064,3.0970160349714424e-17,9.262950890126303e-12,4.4932331982610427e-07,8.754622206930358e-07
6,4,10,1,300,0.019650230882689357,3.096119943751515e-17,9.260611120851707e-12,4.491933125296427e-07,8.752410838620902e-07
6,4,10,1,310,0.02030100696720183,3.096092880728318e-17,9.260542280790018e-12,4.491893861542897e-07,8.752345776337841e-07
6,4,10,1,320,0.02095115906558931,3.0960599137034985e-17,9.260458587158566e-12,4.491846032106855e-07,8.75226667561355e-07
6,4,10,1,330,0.021647686138749123,3.0961360841132176e-17,9.260659462716073e-12,4.4919565421622796e-07,8.752456527598887e-07
6,4,10,1,340,0.022229146910831332,3.096130372689582e-17,9.260652586502607e-12,4.4919482558770295e-07,8.75245002873564e-07
6,4,10,1,350,0.02289068908430636,3.096151571777718e-17,9.260706452715855e-12,4.491979012077679e-07,8.752500938899397e-07
6,4,10,1,360,0.023512918036431074,3.096147243296669e-17,9.260698978497128e-12,4.491972732202299e-07,8.752493874847993e-07
6,4,10,1,370,0.02420479990541935,3.0961676501008744e-17,9.260755207932299e-12,4.4920023389363593e-07,8.752547018545684e-07
6,4,10,1,380,0.024805363034829497,3.096159566995326e-17,9.26073698994767e-12,4.491990611751939e-07,8.752529800320661e-07
6,4,10,1,390,0.025510682025924325,3.0961503284218597e-17,9.260716152937167e-12,4.491977208183945e-07,8.752510106795668e-07
6,4,10,1,400,0.026108181104063988,3.096208731250515e-17,9.260867758282198e-12,4.4920619405604075e-07,8.752653392400443e-07
6,4,10,1,410,0.026789361145347357,3.0962088359405613e-17,9.260869616672484e-12,4.49206209244751e-07,8.752655148806696e-07
6,4,10,1,420,0.027388399001210928,3.0962903584673375e-17,9.261079165847372e-12,4.492180367496648e-07,8.752853198421951e-07
6,4,10,1,430,0.028038058895617723,3.096255906394825e-17,9.261000761089642e-12,4.492130383513932e-07,8.752779096330589e-07
6,4,10,1,440,0.02870748797431588,3.0962842644726685e-17,9.261070978426903e-12,4.492171526167172e-07,8.752845460307619e-07
6,4,10,1,450,0.02932800818234682,3.095991759190903e-17,9.260333085674903e-12,4.4917471517280816e-07,8.752148061352402e-07
6,4,10,1,460,0.02995300991460681,3.0962450509417546e-17,9.260977491400515e-12,4.4921146341340237e-07,8.752757103626579e-07
6,4,10,1,470,0.03060278808698058,3.0961871495913456e-17,9.26082852032795e-12,4.4920306293155325e-07,8.752616307731671e-07
6,4,10,1,480,0.031263164011761546,3.096304738485299e-17,9.261137280777883e-12,4.4922012304090017e-07,8.752908124143489e-07
6,4,10,1,490,0.0319073130376637,3.0962579769312955e-17,9.2610156248238e-12,4.492133387503289e-07,8.752793144378417e-07
6,4,10,1,500,0.03254892793484032,3.0924745070932056e-17,9.251296797586125e-12,4.486644228877967e-07,8.743607663232127e-07
6,4,10,1,510,0.033188636880367994,3.096301591321562e-17,9.261136017004725e-12,4.4921966644201843e-07,8.752906929723192e-07
6,4,10,1,520,0.03379546804353595,3.096211282585717e-17,9.260904145123546e-12,4.492065642105346e-07,8.752687782418601e-07
6,4,10,1,530,0.03445848310366273,3.0963657353006564e-17,9.261304788319466e-12,4.4922897262103337e-07,8.753066439270144e-07
6,4,10,1,540,0.035085881827399135,3.096284977915947e-17,9.261099614916784e-12,4.492172561249647e-07,8.752872525295138e-07
6,4,10,1,550,0.035698698833584785,3.0963066810672687e-17,9.261156947188852e-12,4.492204048758567e-07,8.752926711308664e-07
6,4,10,1,560,0.03636848507449031,3.096334144756075e-17,9.261231042242946e-12,4.4922438938084145e-07,8.752996740202662e-07
6,4,10,1,570,0.0370002849958837,3.0961583391491044e-17,9.26078265179979e-12,4.491988830359998e-07,8.75257295635909e-07
6,4,10,1,580,0.03765416517853737,3.096336519022927e-17,9.26124305655827e-12,4.492247338457884e-07,8.753008095200976e-07
6,4,10,1,590,0.03825687896460295,3.0962545570564505e-17,9.261032928012847e-12,4.492128425857946e-07,8.75280949800966e-07
6,4,10,1,600,0.03890037816017866,3.096395915760787e-17,9.261403842046384e-12,4.4923335128242443e-07,8.753160057164445e-07
6,4,10,2,10,0.00040987320244312286,2.083799635880845e-11,2.44030327444869e-05,0.3023231909921455,2.3063852428393976
6,4,10,2,20,0.0007157349027693272,1.1749296045781286e-11,1.655131988032624e-05,0.17046191060353508,1.5643022865722678
6,4,10,2,30,0.0010550860315561295,1.627737239553695e-11,3.1692945832942235e-06,0.2361564460829758,0.29953712449007036
6,4,10,2,40,0.0013977768830955029,7.939740769644119e-12,1.7196980641277487e-05,0.11519186988026234,1.6253251301889016
6,4,10,2,50,0.0017328830435872078,4.8710357701803475e-12,1.5095454949276135e-06,0.07067028192733656,0.1426705233464189
6,4,10,2,60,0.0020925409626215696,1.6967444758332682e-12,4.77336351066176e-07,0.024616819937938655,0.045114126899598296
6,4,10,2,70,0.0024103629402816296,2.0069309077340324e-12,6.01681950398654e-07,0.029117087155571913,0.05686630779921367
6,4,10,2,80,0.0027349370066076517,4.4497808738464435e-14,1.3987576626590958e-08,0.0006455860389995764,0.001321997173566182
6,4,10,2,90,0.003077130066230893,5.250924852024153e-13,1.4367856536162892e-07,0.007618181372091745,0.013579382789512557
6,4,10,2,100,0.0034012310206890106,1.3112359695479234e-13,3.666882243092948e-08,0.0019023760040625887,0.0034656524790387185
6,4,10,2,110,0.0037319918628782034,2.4377467296975562e-14,6.923800443734123e-09,0.000353674776337745,0.0006543838765860337
6,4,10,2,120,0.00405532494187355,4.848469509634095e-14,1.3055213461652423e-08,0.0007034288462005085,0.0012338774440597302
6,4,10,2,130,0.004413343966007233,2.1230273155927303e-14,5.664096823570976e-09,0.000308014447052233,0.0005353264680124201
6,4,10,2,140,0.0047135010827332735,4.6083183328177956e-15,1.2791608550790116e-09,6.685870750218066e-05,0.0001208963553941291
6,4,10,2,150,0.005043645855039358,4.538464351132286e-15,1.21641296395559e-09,6.584524736508149e-05,0.00011496591176355011
6,4,10,2,160,0.005387061042711139,2.0599437910482938e-15,5.562878853086496e-10,2.9886212160264937e-05,5.25760131078815e-05
6,4,10,2,170,0.005699913017451763,3.747275699167043e-16,8.073837337425568e-11,5.436647206345341e-06,7.6307643738793e-06
6,4,10,2,180,0.006056334124878049,8.659196578687311e-16,2.33375512972533e-10,1.2562992602647287e-05,2.2056842065317726e-05
6,4,10,2,190,0.006369860144332051,5.147117903511895e-16,1.3877535832622714e-10,7.467575491463893e-06,1.3115969718381395e-05
6,4,10,2,200,0.006697174161672592,3.536512521856278e-16,9.582768865770209e-11,5.130866385526168e-06,9.0568893337843e-06
6,4,10,2,210,0.007025056052953005,2.2572603495182875e-16,6.12220063158492e-11,3.274893324750712e-06,5.786228842224336e-06
6,4,10,2,220,0.007354981964454055,1.621218928728208e-16,4.4306248606282837e-11,2.352107522193684e-06,4.187482720736437e-06
6,4,10,2,230,0.007698239991441369,1.1998935914032376e-16,3.3058016991755206e-11,1.7408375217932677e-06,3.1243871753826715e-06
6,4,10,2,240,0.008028235984966159,9.100078600982238e-17,2.5294740450430495e-11,1.320263596152008e-06,2.390662533922372e-06
6,4,10,2,250,0.008344726171344519,7.244932254697385e-17,2.0335688829818178e-11,1.0511140322933036e-06,1.9219714660532365e-06
6,4,10,2,260,0.00866741081699729,5.977402548407409e-17,1.6947227507715045e-11,8.672174527543893e-07,1.6017204025457177e-06
6,4,10,2,270,0.009040371980518103,5.123464904860278e-17,1.4666791071647517e-11,7.433259092200933e-07,1.386191250966488e-06
6,4,10,2,280,0.009347005048766732,4.542109966526231e-17,1.3114864976418558e-11,6.589813892241022e-07,1.2395152422305626e-06
6,4,10,2,290,0.009668314130976796,4.137360589901139e-17,1.203503572502567e-11,6.002592736298864e-07,1.1374581628390052e-06
6,4,10,2,300,0.00998535891994834,3.8538423747518755e-17,1.127888561491602e-11,5.591256972377921e-07,1.0659927235393641e-06
6,4,10,2,310,0.010337315034121275,3.6526056917992765e-17,1.074244037603219e-11,5.29929744283713e-07,1.0152920833563262e-06
6,4,10,2,320,0.010640163905918598,3.508419283463184e-17,1.03581946520753e-11,5.090107968401707e-07,9.7897615997756e-07
6,4,10,2,330,0.010956896934658289,3.404204683800931e-17,1.0080556503330165e-11,4.938910656647964e-07,9.527359571380299e-07
6,4,10,2,340,0.011295916978269815,3.3281280285419526e-17,9.8779441081527e-12,4.828536622686768e-07,9.335866061886394e-07
6,4,10,2,350,0.011627854080870748,3.27211485100548e-17,9.728802236475681e-12,4.7472712155965246e-07,9.194908740914461e-07
6,4,10,2,360,0.011936265975236893,3.2306238217391106e-17,9.618354027533826e-12,4.687074927290452e-07,9.090521666623833e-07
6,4,10,2,370,0.012284056982025504,3.1995857653061186e-17,9.535750639292988e-12,4.642044089865193e-07,9.012451355592413e-07
6,4,10,2,380,0.01257891021668911,3.176236794691447e-17,9.473624118392027e-12,4.6081687825608725e-07,8.953734190191198e-07
6,4,10,2,390,0.012949271826073527,3.1583455630508696e-17,9.42603568644478e-12,4.5822117080551345e-07,8.908757298047416e-07
6,4,10,2,400,0.013277521124109626,3.1450656074162735e-17,9.390701500374028e-12,4.5629447953704696e-07,8.875362167952475e-07
6,4,10,2,410,0.013586867833510041,3.134632194819444e-17,9.362962026854727e-12,4.547807723000852e-07,8.849144970672557e-07
6,4,10,2,420,0.013903710059821606,3.126665841937205e-17,9.34177732287995e-12,4.5362499264523853e-07,8.829122832796114e-07
6,4,10,2,430,0.014251167885959148,3.120420378865776e-17,9.325174001582372e-12,4.527188842591605e-07,8.813430662227066e-07
6,4,10,2,440,0.014585636090487242,3.115618033185583e-17,9.312403892312209e-12,4.5202214718075635e-07,8.801361346138965e-07
6,4,10,2,450,0.01489491411484778,3.111616505613327e-17,9.301782614149672e-12,4.5144159492244094e-07,8.791322938425193e-07
6,4,10,2,460,0.015221646055579185,3.108897913199156e-17,9.294539840399674e-12,4.510471743075665e-07,8.784477630848415e-07
6,4,10,2,470,0.015557189006358385,3.1063631280719124e-17,9.28781642659535e-12,4.5067942094253445e-07,8.778123181980457e-07
6,4,10,2,480,0.015889489091932774,3.104381055982689e-17,9.282558601712409e-12,4.503918566544558e-07,8.773153894004482e-07
6,4,10,2,490,0.01622791704721749,3.102920348078739e-17,9.278670600205833e-12,4.5017993326843273e-07,8.769479256760499e-07
6,4,10,2,500,0.016566826961934566,3.101714643155533e-17,9.275467719604578e-12,4.5000500639278594e-07,8.766452142618311e-07
6,4,10,2,510,0.016847721999511123,3.100680114212807e-17,9.272724420445778e-12,4.4985491418346157e-07,8.763859389183606e-07
6,4,10,2,520,0.017197954934090376,3.099893655443316e-17,9.27063666041365e-12,4.4974081265436915e-07,8.761886200449604e-07
6,4,10,2,530,0.017508212011307478,3.099272516474062e-17,9.268984153343665e-12,4.4965069616140074e-07,8.760324379031829e-07
6,4,10,2,540,0.017847852082923055,3.0987125694830915e-17,9.267500873292147e-12,4.4956945756332165e-07,8.758922497856796e-07
6,4,10,2,550,0.018139249878004193,3.098313877475129e-17,9.266442009263245e-12,4.495116142668766e-07,8.757921741763895e-07
6,4,10,2,560,0.018474954878911376,3.0979549353730086e-17,9.26548736586224e-12,4.49459537992447e-07,8.757019486919053e-07
6,4,10,2,570,0.018807966960594058,3.0977853349131017e-17,9.265024870626446e-12,4.4943493190683783e-07,8.75658237232027e-07
6,4,10,2,580,0.019148193998262286,3.097489241735429e-17,9.264246655718024e-12,4.4939197392145214e-07,8.755846863992542e-07
6,4,10,2,590,0.01943851006217301,3.0972402888053843e-17,9.263594582650174e-12,4.493558551685154e-07,8.755230575141607e-07
6,4,10,2,600,0.019790268037468195,3.097058435732654e-17,9.263113645813052e-12,4.4932947144126404e-07,8.754776030972655e-07
6,4,12,1,10,0.0025164152029901743,2.8973028298712507e-10,7.88056790508756e-05,4.203483970890455,7.448101107676442
6,4,12,1,20,0.004347971873357892,1.603035233566584e-11,1.1102757426947684e-05,0.2325726133836416,1.0493464542894904
6,4,12,1,30,0.0064245061948895454,4.359093645641104e-13,1.1899399660665587e-07,0.006324288948379298,0.011246388948196406
6,4,12,1,40,0.008325302973389626,2.4529994176885027e-13,6.538282152100286e-08,0.0035588767686101502,0.006179476799878951
6,4,12,1,50,0.010213995119556785,3.013616596611246e-15,7.148751332871061e-10,4.3722350758991045e-05,6.756444885969013e-05
6,4,12,1,60,0.01210693409666419,8.772473757896209e-16,2.2439244908160395e-10,1.2727338145737599e-05,2.1207832591353763e-05
6,4,12,1,70,0.014090427896007895,1.8139761454814105e-16,4.806482248748958e-11,2.6317648167442677e-06,4.5427139505800004e-06
6,4,12,1,80,0.01602796302177012,1.8086431660232042e-18,5.517763658225436e-13,2.6240275883680907e-08,5.214961930369797e-08
6,4,12,1,90,0.017974869115278125,2.6108463349046875e-17,7.988588525021799e-12,3.7878852724958797e-07,7.55019381326238e-07
6,4,12,1,100,0.019934926880523562,2.927404032017561e-17,8.806294579392546e-12,4.2471555952101573e-07,8.32302610690719e-07
6,4,12,1,110,0.021868836833164096,3.078041116595299e-17,9.212116322993317e-12,4.465703882229339e-07,8.70657731976848e-07
6,4,12,1,120,0.023807600839063525,3.098795056192269e-17,9.267089576115817e-12,4.495814249543815e-07,8.758533771689912e-07
6,4,12,1,130,0.02572045987471938,3.089480813794345e-17,9.24319121235913e-12,4.4823008990521087e-07,8.735946893217244e-07
6,4,12,1,140,0.027686408953741193,3.0919740033690045e-17,9.249912938873823e-12,4.4859180847689153e-07,8.742299747390007e-07
6,4,12,1,150,0.029625799972563982,3.097041360915353e-17,9.262971916872186e-12,4.4932699418137634e-07,8.754642079778506e-07
6,4,12,1,160,0.03154480108059943,3.0968019696762016e-17,9.26239964108423e-12,4.492922626639743e-07,8.754101209122799e-07
6,4,12,1,170,0.03350257407873869,3.096488472101453e-17,9.261513951247329e-12,4.492467796023909e-07,8.753264123834692e-07
6,4,12,1,180,0.03544080397114158,3.0964808103410293e-17,9.261601935947692e-12,4.492456680138197e-07,8.753347280144253e-07
6,4,12,1,190,0.03740374301560223,3.0964874678524907e-17,9.261622847497094e-12,4.4924663390328164e-07,8.753367044117628e-07
6,4,12,1,200,0.03930707508698106,3.0966414565708054e-17,9.262040622781405e-12,4.492689749959165e-07,8.753761892889355e-07
6,4,12,1,210,0.041240808088332415,3.096352111377474e-17,9.261299939902876e-12,4.4922699602603855e-07,8.753061856923109e-07
6,4,12,1,220,0.04319016309455037,3.09642202881875e-17,9.261482124831369e-12,4.4923713983429565e-07,8.753234043976637e-07
6,4,12,1,230,0.04510790994390845,3.096407759953183e-17,9.261459822453868e-12,4.4923506966934526e-07,8.753212965500496e-07
6,4,12,1,240,0.04706258908845484,3.096424352679283e-17,9.26150401893899e-12,4.492374769861599e-07,8.753254736587777e-07
6,4,12,1,250,0.04897148301824927,3.0964263947814204e-17,9.261519639920603e-12,4.492377732597669e-07,8.753269500327125e-07
6,4,12,1,260,0.05090901185758412,3.0966421183152954e-17,9.262082168053402e-12,4.4926907100356634e-07,8.753801158255774e-07
6,4,12,1,270,0.05285573215223849,3.0964681893743394e-17,9.261633352399706e-12,4.492438369304193e-07,8.753376972536205e-07
6,4,12,1,280,0.054751211078837514,3.096588228790857e-17,9.261963124348929e-12,4.492612525680946e-07,8.753688647386275e-07
6,4,12,1,290,0.056729713920503855,3.0965740891722615e-17,9.26193236180635e-12,4.492592011546383e-07,8.753659573018766e-07
6,4,12,1,300,0.05859655886888504,3.096718635106896e-17,9.262308891668327e-12,4.4928017226311305e-07,8.754015439818702e-07
6,4,12,1,310,0.060512784868478775,3.09672201491518e-17,9.262324788782681e-12,4.4928066261468416e-07,8.754030464537283e-07
6,4,12,1,320,0.06245736498385668,3.096674642023005e-17,9.262214220489878e-12,4.492737896295458e-07,8.753925963969048e-07
6,4,12,1,330,0.06430997303687036,3.096527419383607e-17,9.261835420579603e-12,4.492524301776279e-07,8.753567951695656e-07
6,4,12,1,340,0.0661922418512404,3.096731784693696e-17,9.262377201487391e-12,4.492820800401244e-07,8.75408000095759e-07
6,4,12,1,350,0.06807880313135684,3.096823882207616e-17,9.262622863064952e-12,4.492954417922868e-07,8.754312181212868e-07
6,4,12,1,360,0.06998296803794801,3.0968337334117236e-17,9.262651728253728e-12,4.4929687103116834e-07,8.754339462348833e-07
6,4,12,1,370,0.0719112241640687,3.096759049342168e-17,9.262466045079163e-12,4.492860356678082e-07,8.754163969024645e-07
6,4,12,1,380,0.0737713030539453,3.0953775323496426e-17,9.258919941645483e-12,4.4908560150974505e-07,8.750812467301618e-07
6,4,12,1,390,0.07568839495070279,3.096714253634589e-17,9.262358576926947e-12,4.492795365874625e-07,8.754062398468665e-07
6,4,12,1,400,0.07760990085080266,3.09671160148675e-17,9.262381218117627e-12,4.492791518068032e-07,8.754083797164725e-07
6,4,12,1,410,0.07948791701346636,3.096961307926634e-17,9.263023846768116e-12,4.4931537988095066e-07,8.754691159885429e-07
